person,event,offer_id,amount,reward,time,이상치여부
b1849c40e7b34593ae30b79f0744c84a,transaction,,6.96,,666,이상치아님
b1b341e9be7b4c3380451a8071957029,transaction,,14.76,,120,이상치아님
b1b341e9be7b4c3380451a8071957029,transaction,,16.2,,192,이상치아님
b1b341e9be7b4c3380451a8071957029,transaction,,13.57,,222,이상치아님
b1b341e9be7b4c3380451a8071957029,transaction,,21.31,,228,이상치아님
b1b341e9be7b4c3380451a8071957029,transaction,,10.09,,258,이상치아님
b1b341e9be7b4c3380451a8071957029,transaction,,22.25,,378,이상치아님
b1b341e9be7b4c3380451a8071957029,offer received,0b1e1539f2cc45b7b9fa7c272da2e1d7,,,408,이상치아님
b1b341e9be7b4c3380451a8071957029,transaction,,531.54,,426,이상치
b1b341e9be7b4c3380451a8071957029,offer completed,0b1e1539f2cc45b7b9fa7c272da2e1d7,,5.0,426,이상치아님
b1b341e9be7b4c3380451a8071957029,transaction,,22.03,,462,이상치아님
b1b341e9be7b4c3380451a8071957029,transaction,,19.51,,642,이상치아님
b2fe15bd4967491c85c4b706eeba8dee,offer received,5a8bc65990b245e5a138643cd4eb9837,,,0,이상치아님
b2fe15bd4967491c85c4b706eeba8dee,offer viewed,5a8bc65990b245e5a138643cd4eb9837,,,12,이상치아님
b2fe15bd4967491c85c4b706eeba8dee,transaction,,105.86,,30,이상치
b2fe15bd4967491c85c4b706eeba8dee,offer received,0b1e1539f2cc45b7b9fa7c272da2e1d7,,,168,이상치아님
b2fe15bd4967491c85c4b706eeba8dee,offer viewed,0b1e1539f2cc45b7b9fa7c272da2e1d7,,,354,이상치아님
b2fe15bd4967491c85c4b706eeba8dee,transaction,,5.3,,354,이상치아님
b2fe15bd4967491c85c4b706eeba8dee,offer received,3f207df678b143eea3cee63160fa8bed,,,504,이상치아님
b2fe15bd4967491c85c4b706eeba8dee,offer received,5a8bc65990b245e5a138643cd4eb9837,,,576,이상치아님
b2fe15bd4967491c85c4b706eeba8dee,offer viewed,5a8bc65990b245e5a138643cd4eb9837,,,588,이상치아님
b2fe15bd4967491c85c4b706eeba8dee,transaction,,4.58,,606,이상치아님
b2fe15bd4967491c85c4b706eeba8dee,transaction,,0.62,,690,이상치아님
b496625e7c30473e8883e5eccecc1127,offer received,ae264e3637204a6fb9bb56bc8210ddfd,,,0,이상치아님
b496625e7c30473e8883e5eccecc1127,offer viewed,ae264e3637204a6fb9bb56bc8210ddfd,,,42,이상치아님
b496625e7c30473e8883e5eccecc1127,transaction,,0.85,,60,이상치아님
b496625e7c30473e8883e5eccecc1127,transaction,,2.1,,84,이상치아님
b496625e7c30473e8883e5eccecc1127,transaction,,159.27,,138,이상치
b496625e7c30473e8883e5eccecc1127,offer completed,ae264e3637204a6fb9bb56bc8210ddfd,,10.0,138,이상치아님
b496625e7c30473e8883e5eccecc1127,transaction,,8.24,,168,이상치아님
b496625e7c30473e8883e5eccecc1127,transaction,,4.95,,198,이상치아님
b496625e7c30473e8883e5eccecc1127,offer received,0b1e1539f2cc45b7b9fa7c272da2e1d7,,,336,이상치아님
b496625e7c30473e8883e5eccecc1127,offer received,ae264e3637204a6fb9bb56bc8210ddfd,,,504,이상치아님
b496625e7c30473e8883e5eccecc1127,offer viewed,ae264e3637204a6fb9bb56bc8210ddfd,,,516,이상치아님
b496625e7c30473e8883e5eccecc1127,transaction,,1.01,,552,이상치아님
b496625e7c30473e8883e5eccecc1127,offer received,ae264e3637204a6fb9bb56bc8210ddfd,,,576,이상치아님
b496625e7c30473e8883e5eccecc1127,transaction,,1.38,,624,이상치아님
b496625e7c30473e8883e5eccecc1127,offer viewed,ae264e3637204a6fb9bb56bc8210ddfd,,,642,이상치아님
b4a98bffce2a49758b9324dbd99c5875,offer received,4d5c57ea9a6940dd891ad53e9dbe8da0,,,0,이상치아님
b4a98bffce2a49758b9324dbd99c5875,offer viewed,4d5c57ea9a6940dd891ad53e9dbe8da0,,,6,이상치아님
b4a98bffce2a49758b9324dbd99c5875,transaction,,2.99,,6,이상치아님
b4a98bffce2a49758b9324dbd99c5875,transaction,,4.33,,60,이상치아님
b4a98bffce2a49758b9324dbd99c5875,transaction,,3.07,,90,이상치아님
b4a98bffce2a49758b9324dbd99c5875,transaction,,0.63,,102,이상치아님
b4a98bffce2a49758b9324dbd99c5875,transaction,,104.58,,114,이상치
b4a98bffce2a49758b9324dbd99c5875,offer completed,4d5c57ea9a6940dd891ad53e9dbe8da0,,10.0,114,이상치아님
b4a98bffce2a49758b9324dbd99c5875,offer received,9b98b8c7a33c4b65b9aebfe6a799e6d9,,,168,이상치아님
b4a98bffce2a49758b9324dbd99c5875,offer received,fafdcd668e3743c1bb461111dcafc2a4,,,336,이상치아님
b4a98bffce2a49758b9324dbd99c5875,transaction,,3.1,,354,이상치아님
b4a98bffce2a49758b9324dbd99c5875,offer viewed,fafdcd668e3743c1bb461111dcafc2a4,,,360,이상치아님
b4a98bffce2a49758b9324dbd99c5875,transaction,,2.46,,396,이상치아님
b4a98bffce2a49758b9324dbd99c5875,offer received,5a8bc65990b245e5a138643cd4eb9837,,,408,이상치아님
b4a98bffce2a49758b9324dbd99c5875,offer viewed,5a8bc65990b245e5a138643cd4eb9837,,,408,이상치아님
b4a98bffce2a49758b9324dbd99c5875,transaction,,6.51,,408,이상치아님
b4a98bffce2a49758b9324dbd99c5875,offer completed,fafdcd668e3743c1bb461111dcafc2a4,,2.0,408,이상치아님
b4a98bffce2a49758b9324dbd99c5875,transaction,,9.6,,414,이상치아님
b4a98bffce2a49758b9324dbd99c5875,transaction,,4.52,,432,이상치아님
b4a98bffce2a49758b9324dbd99c5875,transaction,,3.11,,438,이상치아님
b4a98bffce2a49758b9324dbd99c5875,transaction,,4.5600000000000005,,444,이상치아님
b4a98bffce2a49758b9324dbd99c5875,transaction,,0.9400000000000001,,480,이상치아님
b4a98bffce2a49758b9324dbd99c5875,transaction,,5.07,,492,이상치아님
b4a98bffce2a49758b9324dbd99c5875,offer received,3f207df678b143eea3cee63160fa8bed,,,504,이상치아님
b4a98bffce2a49758b9324dbd99c5875,offer viewed,3f207df678b143eea3cee63160fa8bed,,,504,이상치아님
b4a98bffce2a49758b9324dbd99c5875,transaction,,3.7800000000000002,,516,이상치아님
b4a98bffce2a49758b9324dbd99c5875,transaction,,1.35,,540,이상치아님
b4a98bffce2a49758b9324dbd99c5875,offer received,3f207df678b143eea3cee63160fa8bed,,,576,이상치아님
b4a98bffce2a49758b9324dbd99c5875,transaction,,2.49,,576,이상치아님
b4a98bffce2a49758b9324dbd99c5875,transaction,,5.27,,696,이상치아님
b4bbb32acdea46dbb6802bf35d4aa1cc,offer received,5a8bc65990b245e5a138643cd4eb9837,,,0,이상치아님
b4bbb32acdea46dbb6802bf35d4aa1cc,offer viewed,5a8bc65990b245e5a138643cd4eb9837,,,30,이상치아님
b4bbb32acdea46dbb6802bf35d4aa1cc,transaction,,12.09,,84,이상치아님
b4bbb32acdea46dbb6802bf35d4aa1cc,transaction,,29.93,,120,이상치아님
b4bbb32acdea46dbb6802bf35d4aa1cc,offer received,3f207df678b143eea3cee63160fa8bed,,,168,이상치아님
b4bbb32acdea46dbb6802bf35d4aa1cc,transaction,,17.83,,210,이상치아님
b4bbb32acdea46dbb6802bf35d4aa1cc,transaction,,22.51,,222,이상치아님
b4bbb32acdea46dbb6802bf35d4aa1cc,offer viewed,3f207df678b143eea3cee63160fa8bed,,,228,이상치아님
b4bbb32acdea46dbb6802bf35d4aa1cc,transaction,,11.29,,246,이상치아님
b4bbb32acdea46dbb6802bf35d4aa1cc,transaction,,8.69,,288,이상치아님
b4bbb32acdea46dbb6802bf35d4aa1cc,offer received,fafdcd668e3743c1bb461111dcafc2a4,,,336,이상치아님
b4bbb32acdea46dbb6802bf35d4aa1cc,offer viewed,fafdcd668e3743c1bb461111dcafc2a4,,,342,이상치아님
b4bbb32acdea46dbb6802bf35d4aa1cc,transaction,,10.22,,360,이상치아님
b4bbb32acdea46dbb6802bf35d4aa1cc,offer completed,fafdcd668e3743c1bb461111dcafc2a4,,2.0,360,이상치아님
b4bbb32acdea46dbb6802bf35d4aa1cc,transaction,,10.87,,384,이상치아님
b4bbb32acdea46dbb6802bf35d4aa1cc,transaction,,19.63,,402,이상치아님
b4bbb32acdea46dbb6802bf35d4aa1cc,offer received,ae264e3637204a6fb9bb56bc8210ddfd,,,408,이상치아님
b4bbb32acdea46dbb6802bf35d4aa1cc,transaction,,17.95,,444,이상치아님
b4bbb32acdea46dbb6802bf35d4aa1cc,offer completed,ae264e3637204a6fb9bb56bc8210ddfd,,10.0,444,이상치아님
b4bbb32acdea46dbb6802bf35d4aa1cc,offer viewed,ae264e3637204a6fb9bb56bc8210ddfd,,,456,이상치아님
b4bbb32acdea46dbb6802bf35d4aa1cc,transaction,,6.42,,474,이상치아님
b4bbb32acdea46dbb6802bf35d4aa1cc,offer received,fafdcd668e3743c1bb461111dcafc2a4,,,504,이상치아님
b4bbb32acdea46dbb6802bf35d4aa1cc,offer viewed,fafdcd668e3743c1bb461111dcafc2a4,,,516,이상치아님
b4bbb32acdea46dbb6802bf35d4aa1cc,transaction,,13.64,,534,이상치아님
b4bbb32acdea46dbb6802bf35d4aa1cc,offer completed,fafdcd668e3743c1bb461111dcafc2a4,,2.0,534,이상치아님
b4bbb32acdea46dbb6802bf35d4aa1cc,offer received,4d5c57ea9a6940dd891ad53e9dbe8da0,,,576,이상치아님
b4bbb32acdea46dbb6802bf35d4aa1cc,transaction,,197.56,,606,이상치
b4bbb32acdea46dbb6802bf35d4aa1cc,offer completed,4d5c57ea9a6940dd891ad53e9dbe8da0,,10.0,606,이상치아님
b4bbb32acdea46dbb6802bf35d4aa1cc,offer viewed,4d5c57ea9a6940dd891ad53e9dbe8da0,,,654,이상치아님
b4bbb32acdea46dbb6802bf35d4aa1cc,transaction,,24.11,,702,이상치아님
b50987e063ec45fca2b6343837d6a139,offer received,fafdcd668e3743c1bb461111dcafc2a4,,,0,이상치아님
b50987e063ec45fca2b6343837d6a139,transaction,,9.09,,6,이상치아님
b50987e063ec45fca2b6343837d6a139,offer viewed,fafdcd668e3743c1bb461111dcafc2a4,,,18,이상치아님
b50987e063ec45fca2b6343837d6a139,transaction,,14.97,,18,이상치아님
b50987e063ec45fca2b6343837d6a139,offer completed,fafdcd668e3743c1bb461111dcafc2a4,,2.0,18,이상치아님
b50987e063ec45fca2b6343837d6a139,transaction,,10.84,,30,이상치아님
b50987e063ec45fca2b6343837d6a139,transaction,,205.27,,42,이상치
b50987e063ec45fca2b6343837d6a139,transaction,,3.38,,78,이상치아님
b50987e063ec45fca2b6343837d6a139,transaction,,4.89,,90,이상치아님
b50987e063ec45fca2b6343837d6a139,transaction,,5.13,,96,이상치아님
b50987e063ec45fca2b6343837d6a139,transaction,,7.73,,156,이상치아님
b50987e063ec45fca2b6343837d6a139,offer received,f19421c1d4aa40978ebb69ca19b0e20d,,,168,이상치아님
b50987e063ec45fca2b6343837d6a139,offer viewed,f19421c1d4aa40978ebb69ca19b0e20d,,,168,이상치아님
b50987e063ec45fca2b6343837d6a139,transaction,,5.77,,198,이상치아님
b50987e063ec45fca2b6343837d6a139,offer completed,f19421c1d4aa40978ebb69ca19b0e20d,,5.0,198,이상치아님
b50987e063ec45fca2b6343837d6a139,transaction,,8.36,,204,이상치아님
b50987e063ec45fca2b6343837d6a139,offer received,2298d6c36e964ae4a3e7e9706d1fb8c2,,,336,이상치아님
b50987e063ec45fca2b6343837d6a139,offer viewed,2298d6c36e964ae4a3e7e9706d1fb8c2,,,342,이상치아님
b50987e063ec45fca2b6343837d6a139,transaction,,3.8200000000000003,,354,이상치아님
b50987e063ec45fca2b6343837d6a139,offer received,fafdcd668e3743c1bb461111dcafc2a4,,,408,이상치아님
b50987e063ec45fca2b6343837d6a139,offer viewed,fafdcd668e3743c1bb461111dcafc2a4,,,414,이상치아님
b50987e063ec45fca2b6343837d6a139,transaction,,9.0,,474,이상치아님
b50987e063ec45fca2b6343837d6a139,offer completed,2298d6c36e964ae4a3e7e9706d1fb8c2,,3.0,474,이상치아님
b50987e063ec45fca2b6343837d6a139,offer received,9b98b8c7a33c4b65b9aebfe6a799e6d9,,,504,이상치아님
b50987e063ec45fca2b6343837d6a139,transaction,,7.9,,516,이상치아님
b50987e063ec45fca2b6343837d6a139,offer completed,fafdcd668e3743c1bb461111dcafc2a4,,2.0,516,이상치아님
b50987e063ec45fca2b6343837d6a139,offer completed,9b98b8c7a33c4b65b9aebfe6a799e6d9,,5.0,516,이상치아님
b50987e063ec45fca2b6343837d6a139,offer received,3f207df678b143eea3cee63160fa8bed,,,576,이상치아님
b50987e063ec45fca2b6343837d6a139,transaction,,9.45,,606,이상치아님
b50987e063ec45fca2b6343837d6a139,offer viewed,3f207df678b143eea3cee63160fa8bed,,,624,이상치아님
b50987e063ec45fca2b6343837d6a139,transaction,,5.88,,684,이상치아님
b50987e063ec45fca2b6343837d6a139,transaction,,14.38,,714,이상치아님
b53485486c7946fdb4bfb5230bb300e7,transaction,,9.88,,72,이상치아님
b53485486c7946fdb4bfb5230bb300e7,offer received,4d5c57ea9a6940dd891ad53e9dbe8da0,,,168,이상치아님
b53485486c7946fdb4bfb5230bb300e7,transaction,,13.53,,168,이상치아님
b53485486c7946fdb4bfb5230bb300e7,offer completed,4d5c57ea9a6940dd891ad53e9dbe8da0,,10.0,168,이상치아님
b53485486c7946fdb4bfb5230bb300e7,offer viewed,4d5c57ea9a6940dd891ad53e9dbe8da0,,,180,이상치아님
b53485486c7946fdb4bfb5230bb300e7,transaction,,5.63,,186,이상치아님
b53485486c7946fdb4bfb5230bb300e7,transaction,,9.78,,192,이상치아님
b53485486c7946fdb4bfb5230bb300e7,transaction,,13.83,,210,이상치아님
b53485486c7946fdb4bfb5230bb300e7,transaction,,16.59,,228,이상치아님
b53485486c7946fdb4bfb5230bb300e7,transaction,,8.67,,282,이상치아님
b53485486c7946fdb4bfb5230bb300e7,offer received,ae264e3637204a6fb9bb56bc8210ddfd,,,336,이상치아님
b53485486c7946fdb4bfb5230bb300e7,offer viewed,ae264e3637204a6fb9bb56bc8210ddfd,,,342,이상치아님
b53485486c7946fdb4bfb5230bb300e7,transaction,,378.35,,348,이상치
b53485486c7946fdb4bfb5230bb300e7,offer completed,ae264e3637204a6fb9bb56bc8210ddfd,,10.0,348,이상치아님
b53485486c7946fdb4bfb5230bb300e7,transaction,,16.25,,360,이상치아님
b53485486c7946fdb4bfb5230bb300e7,transaction,,14.74,,366,이상치아님
b53485486c7946fdb4bfb5230bb300e7,transaction,,16.75,,390,이상치아님
b53485486c7946fdb4bfb5230bb300e7,offer received,4d5c57ea9a6940dd891ad53e9dbe8da0,,,408,이상치아님
b53485486c7946fdb4bfb5230bb300e7,transaction,,8.2,,420,이상치아님
b53485486c7946fdb4bfb5230bb300e7,offer viewed,4d5c57ea9a6940dd891ad53e9dbe8da0,,,426,이상치아님
b53485486c7946fdb4bfb5230bb300e7,transaction,,5.07,,444,이상치아님
b53485486c7946fdb4bfb5230bb300e7,transaction,,15.42,,468,이상치아님
b53485486c7946fdb4bfb5230bb300e7,offer completed,4d5c57ea9a6940dd891ad53e9dbe8da0,,10.0,468,이상치아님
b53485486c7946fdb4bfb5230bb300e7,transaction,,4.87,,480,이상치아님
b53485486c7946fdb4bfb5230bb300e7,transaction,,15.22,,498,이상치아님
b53485486c7946fdb4bfb5230bb300e7,offer received,2906b810c7d4411798c6938adc9daaa5,,,504,이상치아님
b53485486c7946fdb4bfb5230bb300e7,offer viewed,2906b810c7d4411798c6938adc9daaa5,,,504,이상치아님
b53485486c7946fdb4bfb5230bb300e7,transaction,,15.87,,504,이상치아님
b53485486c7946fdb4bfb5230bb300e7,offer completed,2906b810c7d4411798c6938adc9daaa5,,2.0,504,이상치아님
b53485486c7946fdb4bfb5230bb300e7,transaction,,11.87,,510,이상치아님
b53485486c7946fdb4bfb5230bb300e7,transaction,,4.72,,540,이상치아님
b53485486c7946fdb4bfb5230bb300e7,offer received,9b98b8c7a33c4b65b9aebfe6a799e6d9,,,576,이상치아님
b53485486c7946fdb4bfb5230bb300e7,transaction,,7.72,,630,이상치아님
b53485486c7946fdb4bfb5230bb300e7,offer completed,9b98b8c7a33c4b65b9aebfe6a799e6d9,,5.0,630,이상치아님
b5a19a184eb04c08a7c92804a88a4cf6,offer received,4d5c57ea9a6940dd891ad53e9dbe8da0,,,0,이상치아님
b5a19a184eb04c08a7c92804a88a4cf6,offer viewed,4d5c57ea9a6940dd891ad53e9dbe8da0,,,0,이상치아님
b5a19a184eb04c08a7c92804a88a4cf6,transaction,,4.98,,0,이상치아님
b5a19a184eb04c08a7c92804a88a4cf6,transaction,,2.39,,30,이상치아님
b5a19a184eb04c08a7c92804a88a4cf6,transaction,,2.52,,72,이상치아님
b5a19a184eb04c08a7c92804a88a4cf6,transaction,,0.56,,78,이상치아님
b5a19a184eb04c08a7c92804a88a4cf6,transaction,,6.24,,84,이상치아님
b5a19a184eb04c08a7c92804a88a4cf6,transaction,,2.15,,90,이상치아님
b5a19a184eb04c08a7c92804a88a4cf6,transaction,,3.17,,258,이상치아님
b5a19a184eb04c08a7c92804a88a4cf6,transaction,,3.25,,300,이상치아님
b5a19a184eb04c08a7c92804a88a4cf6,transaction,,4.72,,330,이상치아님
b5a19a184eb04c08a7c92804a88a4cf6,offer received,4d5c57ea9a6940dd891ad53e9dbe8da0,,,336,이상치아님
b5a19a184eb04c08a7c92804a88a4cf6,offer viewed,4d5c57ea9a6940dd891ad53e9dbe8da0,,,342,이상치아님
b5a19a184eb04c08a7c92804a88a4cf6,transaction,,3.83,,348,이상치아님
b5a19a184eb04c08a7c92804a88a4cf6,offer received,2906b810c7d4411798c6938adc9daaa5,,,408,이상치아님
b5a19a184eb04c08a7c92804a88a4cf6,transaction,,3.7199999999999998,,432,이상치아님
b5a19a184eb04c08a7c92804a88a4cf6,transaction,,127.36,,438,이상치
b5a19a184eb04c08a7c92804a88a4cf6,offer completed,4d5c57ea9a6940dd891ad53e9dbe8da0,,10.0,438,이상치아님
b5a19a184eb04c08a7c92804a88a4cf6,offer completed,2906b810c7d4411798c6938adc9daaa5,,2.0,438,이상치아님
b5a19a184eb04c08a7c92804a88a4cf6,transaction,,6.15,,444,이상치아님
b5a19a184eb04c08a7c92804a88a4cf6,transaction,,0.93,,456,이상치아님
b5a19a184eb04c08a7c92804a88a4cf6,offer received,f19421c1d4aa40978ebb69ca19b0e20d,,,504,이상치아님
b5a19a184eb04c08a7c92804a88a4cf6,offer viewed,f19421c1d4aa40978ebb69ca19b0e20d,,,522,이상치아님
b5a19a184eb04c08a7c92804a88a4cf6,transaction,,4.27,,552,이상치아님
b5a19a184eb04c08a7c92804a88a4cf6,offer received,9b98b8c7a33c4b65b9aebfe6a799e6d9,,,576,이상치아님
b5a19a184eb04c08a7c92804a88a4cf6,offer viewed,9b98b8c7a33c4b65b9aebfe6a799e6d9,,,600,이상치아님
b5a19a184eb04c08a7c92804a88a4cf6,transaction,,2.17,,600,이상치아님
b5a19a184eb04c08a7c92804a88a4cf6,transaction,,3.7199999999999998,,630,이상치아님
b5a19a184eb04c08a7c92804a88a4cf6,transaction,,3.42,,648,이상치아님
b5a19a184eb04c08a7c92804a88a4cf6,transaction,,4.74,,660,이상치아님
b5a19a184eb04c08a7c92804a88a4cf6,transaction,,0.97,,672,이상치아님
b64b461c1e4547359eb09ad574ff6f5d,offer received,9b98b8c7a33c4b65b9aebfe6a799e6d9,,,0,이상치아님
b64b461c1e4547359eb09ad574ff6f5d,transaction,,21.97,,0,이상치아님
b64b461c1e4547359eb09ad574ff6f5d,offer completed,9b98b8c7a33c4b65b9aebfe6a799e6d9,,5.0,0,이상치아님
b64b461c1e4547359eb09ad574ff6f5d,offer viewed,9b98b8c7a33c4b65b9aebfe6a799e6d9,,,66,이상치아님
b64b461c1e4547359eb09ad574ff6f5d,transaction,,17.18,,66,이상치아님
b64b461c1e4547359eb09ad574ff6f5d,transaction,,10.66,,126,이상치아님
b64b461c1e4547359eb09ad574ff6f5d,transaction,,12.65,,156,이상치아님
b64b461c1e4547359eb09ad574ff6f5d,transaction,,14.1,,162,이상치아님
b64b461c1e4547359eb09ad574ff6f5d,offer received,ae264e3637204a6fb9bb56bc8210ddfd,,,168,이상치아님
b64b461c1e4547359eb09ad574ff6f5d,offer viewed,ae264e3637204a6fb9bb56bc8210ddfd,,,174,이상치아님
b64b461c1e4547359eb09ad574ff6f5d,transaction,,11.55,,180,이상치아님
b64b461c1e4547359eb09ad574ff6f5d,offer completed,ae264e3637204a6fb9bb56bc8210ddfd,,10.0,180,이상치아님
b64b461c1e4547359eb09ad574ff6f5d,transaction,,5.34,,192,이상치아님
b64b461c1e4547359eb09ad574ff6f5d,transaction,,21.55,,204,이상치아님
b64b461c1e4547359eb09ad574ff6f5d,transaction,,25.13,,210,이상치아님
b64b461c1e4547359eb09ad574ff6f5d,transaction,,5.94,,216,이상치아님
b64b461c1e4547359eb09ad574ff6f5d,transaction,,13.12,,222,이상치아님
b64b461c1e4547359eb09ad574ff6f5d,transaction,,19.26,,234,이상치아님
b64b461c1e4547359eb09ad574ff6f5d,transaction,,17.32,,240,이상치아님
b64b461c1e4547359eb09ad574ff6f5d,transaction,,15.12,,306,이상치아님
b64b461c1e4547359eb09ad574ff6f5d,offer received,9b98b8c7a33c4b65b9aebfe6a799e6d9,,,336,이상치아님
b64b461c1e4547359eb09ad574ff6f5d,transaction,,9.52,,444,이상치아님
b64b461c1e4547359eb09ad574ff6f5d,offer completed,9b98b8c7a33c4b65b9aebfe6a799e6d9,,5.0,444,이상치아님
b64b461c1e4547359eb09ad574ff6f5d,transaction,,9.4,,486,이상치아님
b64b461c1e4547359eb09ad574ff6f5d,offer received,2906b810c7d4411798c6938adc9daaa5,,,504,이상치아님
b64b461c1e4547359eb09ad574ff6f5d,offer viewed,2906b810c7d4411798c6938adc9daaa5,,,588,이상치아님
b64b461c1e4547359eb09ad574ff6f5d,transaction,,345.99,,630,이상치
b64b461c1e4547359eb09ad574ff6f5d,offer completed,2906b810c7d4411798c6938adc9daaa5,,2.0,630,이상치아님
b64b461c1e4547359eb09ad574ff6f5d,transaction,,11.62,,648,이상치아님
b6905df3630b4137b077b6e1b4b21d75,offer received,9b98b8c7a33c4b65b9aebfe6a799e6d9,,,0,이상치아님
b6905df3630b4137b077b6e1b4b21d75,transaction,,0.1,,102,이상치아님
b6905df3630b4137b077b6e1b4b21d75,offer received,9b98b8c7a33c4b65b9aebfe6a799e6d9,,,168,이상치아님
b6905df3630b4137b077b6e1b4b21d75,transaction,,1.77,,234,이상치아님
b6905df3630b4137b077b6e1b4b21d75,transaction,,1.9,,246,이상치아님
b6905df3630b4137b077b6e1b4b21d75,transaction,,2.46,,288,이상치아님
b6905df3630b4137b077b6e1b4b21d75,offer received,2906b810c7d4411798c6938adc9daaa5,,,336,이상치아님
b6905df3630b4137b077b6e1b4b21d75,offer received,0b1e1539f2cc45b7b9fa7c272da2e1d7,,,408,이상치아님
b6905df3630b4137b077b6e1b4b21d75,transaction,,125.32,,426,이상치
b6905df3630b4137b077b6e1b4b21d75,offer completed,2906b810c7d4411798c6938adc9daaa5,,2.0,426,이상치아님
b6905df3630b4137b077b6e1b4b21d75,offer completed,0b1e1539f2cc45b7b9fa7c272da2e1d7,,5.0,426,이상치아님
b6905df3630b4137b077b6e1b4b21d75,offer received,4d5c57ea9a6940dd891ad53e9dbe8da0,,,504,이상치아님
b6905df3630b4137b077b6e1b4b21d75,offer viewed,4d5c57ea9a6940dd891ad53e9dbe8da0,,,510,이상치아님
b6905df3630b4137b077b6e1b4b21d75,transaction,,2.59,,510,이상치아님
b6905df3630b4137b077b6e1b4b21d75,offer received,ae264e3637204a6fb9bb56bc8210ddfd,,,576,이상치아님
b6905df3630b4137b077b6e1b4b21d75,offer viewed,ae264e3637204a6fb9bb56bc8210ddfd,,,600,이상치아님
b6905df3630b4137b077b6e1b4b21d75,transaction,,2.07,,624,이상치아님
b6905df3630b4137b077b6e1b4b21d75,transaction,,5.0,,660,이상치아님
b6905df3630b4137b077b6e1b4b21d75,transaction,,0.06,,702,이상치아님
b6905df3630b4137b077b6e1b4b21d75,transaction,,0.37,,714,이상치아님
b6d94c567b25454a9262c4f5c3ac996c,offer received,9b98b8c7a33c4b65b9aebfe6a799e6d9,,,0,이상치아님
b6d94c567b25454a9262c4f5c3ac996c,offer viewed,9b98b8c7a33c4b65b9aebfe6a799e6d9,,,6,이상치아님
b6d94c567b25454a9262c4f5c3ac996c,transaction,,15.32,,6,이상치아님
b6d94c567b25454a9262c4f5c3ac996c,offer completed,9b98b8c7a33c4b65b9aebfe6a799e6d9,,5.0,6,이상치아님
b6d94c567b25454a9262c4f5c3ac996c,transaction,,12.52,,90,이상치아님
b6d94c567b25454a9262c4f5c3ac996c,transaction,,11.64,,108,이상치아님
b6d94c567b25454a9262c4f5c3ac996c,transaction,,18.54,,132,이상치아님
b6d94c567b25454a9262c4f5c3ac996c,offer received,f19421c1d4aa40978ebb69ca19b0e20d,,,168,이상치아님
b6d94c567b25454a9262c4f5c3ac996c,offer viewed,f19421c1d4aa40978ebb69ca19b0e20d,,,168,이상치아님
b6d94c567b25454a9262c4f5c3ac996c,transaction,,17.84,,222,이상치아님
b6d94c567b25454a9262c4f5c3ac996c,offer completed,f19421c1d4aa40978ebb69ca19b0e20d,,5.0,222,이상치아님
b6d94c567b25454a9262c4f5c3ac996c,transaction,,6.92,,294,이상치아님
b6d94c567b25454a9262c4f5c3ac996c,transaction,,7.91,,408,이상치아님
b6d94c567b25454a9262c4f5c3ac996c,offer received,ae264e3637204a6fb9bb56bc8210ddfd,,,504,이상치아님
b6d94c567b25454a9262c4f5c3ac996c,offer viewed,ae264e3637204a6fb9bb56bc8210ddfd,,,534,이상치아님
b6d94c567b25454a9262c4f5c3ac996c,offer received,ae264e3637204a6fb9bb56bc8210ddfd,,,576,이상치아님
b6d94c567b25454a9262c4f5c3ac996c,offer viewed,ae264e3637204a6fb9bb56bc8210ddfd,,,600,이상치아님
b6d94c567b25454a9262c4f5c3ac996c,transaction,,10.74,,612,이상치아님
b6d94c567b25454a9262c4f5c3ac996c,offer completed,ae264e3637204a6fb9bb56bc8210ddfd,,10.0,612,이상치아님
b6d94c567b25454a9262c4f5c3ac996c,offer completed,ae264e3637204a6fb9bb56bc8210ddfd,,10.0,612,이상치아님
b6d94c567b25454a9262c4f5c3ac996c,transaction,,10.86,,618,이상치아님
b6d94c567b25454a9262c4f5c3ac996c,transaction,,14.04,,654,이상치아님
b6d94c567b25454a9262c4f5c3ac996c,transaction,,242.75,,678,이상치
b6d94c567b25454a9262c4f5c3ac996c,transaction,,19.32,,708,이상치아님
b6f831aeda5f4183ab523e07e1eff7f7,offer received,fafdcd668e3743c1bb461111dcafc2a4,,,0,이상치아님
b6f831aeda5f4183ab523e07e1eff7f7,offer viewed,fafdcd668e3743c1bb461111dcafc2a4,,,0,이상치아님
b6f831aeda5f4183ab523e07e1eff7f7,transaction,,10.31,,12,이상치아님
b6f831aeda5f4183ab523e07e1eff7f7,offer completed,fafdcd668e3743c1bb461111dcafc2a4,,2.0,12,이상치아님
b6f831aeda5f4183ab523e07e1eff7f7,transaction,,323.88,,30,이상치
b6f831aeda5f4183ab523e07e1eff7f7,transaction,,7.6,,42,이상치아님
b6f831aeda5f4183ab523e07e1eff7f7,transaction,,11.48,,54,이상치아님
b6f831aeda5f4183ab523e07e1eff7f7,transaction,,10.53,,108,이상치아님
b6f831aeda5f4183ab523e07e1eff7f7,transaction,,9.5,,120,이상치아님
b6f831aeda5f4183ab523e07e1eff7f7,transaction,,8.35,,144,이상치아님
